Frame Attached,Frame Detached,Average Eccentricity,Average Size,Average Horizontal Location,Average Vertical Location,rolling?,Starting Vertical Position,Starting Horizontal Position,Final Vertical Position,Final Horizontal Position
764,798,0.754201308,226.7575758,117.2576237,524.9670528,yes,113.3378378,528.9932432,111.8805031,521.5786164
764,765,0.81604512,126,436.7937642,1032.029788,no,436.4830508,1031.686441,437.1044776,1032.373134
766,767,0.569468121,196,93.22704082,105.6505102,no,93.04591837,105.9183673,93.40816327,105.3826531
766,766,0.723092415,157,249.4585987,1043.898089,no,249.4585987,1043.898089,249.4585987,1043.898089
766,768,0.52835914,120.3333333,433.0577649,946.2315075,no,432.7235772,946.495935,432.9830508,946.4152542
766,790,0.539579921,146.8421053,445.7218396,1273.04361,yes,443.9375,1277.256944,445.7857143,1271.103896
766,768,0.874794187,215,459.1899488,866.9576056,no,459.184466,866.8932039,459.2511211,866.9147982
767,768,0.605897259,147.5,275.9831525,1038.781672,no,275.9731544,1038.583893,275.9931507,1038.979452
767,768,0.50048905,188.5,442.1396959,909.629406,no,442.1875,909.5885417,442.0918919,909.6702703
767,770,0.630274917,120.5,448.0331538,383.9388382,no,447.8031496,384.1496063,448.2631579,383.7280702
767,767,0.769192534,180,530.3555556,713.3777778,no,530.3555556,713.3777778,530.3555556,713.3777778
767,770,0.62288322,208,792.8903393,9.78156114,no,792.7475728,9.67961165,792.923445,10.06698565
767,774,0.369310572,184.25,907.8356609,964.4739309,no,907.6961326,964.5856354,907.628866,964.5670103
767,767,0.797449302,353.5,14.18181818,1215.818182,no,14.18181818,1215.818182,14.18181818,1215.818182
768,789,0.548137637,230.7222222,18.29569729,1214.470245,yes,15.30742049,1215.55477,22.16145833,1214.203125
768,768,0.342444666,181,392.878453,216.320442,no,392.878453,216.320442,392.878453,216.320442
768,768,0.819436095,142,432.6478873,889.0985915,no,432.6478873,889.0985915,432.6478873,889.0985915
768,768,0.618324211,132,949.7878788,550.3030303,no,949.7878788,550.3030303,949.7878788,550.3030303
769,790,0.484586391,125.8095238,97.37708571,700.2934851,no,97.50387597,700.0387597,97.424,700.216
769,796,0.494246642,133,209.0768883,1245.640192,yes,209.016,1245.936,209.2718447,1246.291262
769,796,0.657988466,125.5789474,376.0073828,678.3730163,yes,375.728,677.352,375.3495935,677.1544715
769,796,0.452852006,143,414.6793,1107.850504,no,414.9781022,1108.905109,413.7372881,1105.559322
769,796,0.628428876,175.2222222,436.0181043,690.5991854,yes,434.9075145,695.8554913,436.7443182,683.1534091
769,772,0.659475317,148,505.3262133,281.060124,no,503.8525641,281.2115385,507.0955414,281.5031847
769,890,0.579121421,199.5604396,506.0464849,759.8155763,yes,506.6534653,765.7772277,506.1477833,751.0591133
769,816,0.738737303,142.4166667,612.721506,1317.080163,yes,612.1438356,1317.308219,611.984252,1312.614173
769,781,0.77057225,109.1818182,661.5213769,815.6553185,yes,661.4586466,814.8947368,661.5859375,815.1171875
770,773,0.434594671,153,942.624359,958.0492308,no,943.2820513,958.5384615,941.9666667,957.56
770,770,0.736149285,223.5,419.9,906.6,no,419.9,906.6,419.9,906.6
771,780,0.824766268,122.1666667,436.8632029,1032.996725,no,436.635514,1032.850467,436.9328358,1033.58209
773,773,0.885690886,239,458.6108787,866.4895397,no,458.6108787,866.4895397,458.6108787,866.4895397
773,773,0.648461348,243,474.5473251,314.5020576,no,474.5473251,314.5020576,474.5473251,314.5020576
773,773,0.654364397,124,492.1532258,683.2741935,no,492.1532258,683.2741935,492.1532258,683.2741935
773,867,0.675518639,135.75,754.5817067,38.77097292,no,754.4045802,39.08396947,754.7573529,38.49264706
773,774,0.616840686,142.5,950.2346506,550.1519168,no,950.109589,550.109589,950.3597122,550.1942446
774,774,0.589738508,186,92.8172043,106.2419355,no,92.8172043,106.2419355,92.8172043,106.2419355
774,774,0.698268946,144,108.6666667,634.6736111,no,108.6666667,634.6736111,108.6666667,634.6736111
774,774,0.903236128,215,149.7627907,616.027907,no,149.7627907,616.027907,149.7627907,616.027907
774,774,0.480293947,111,242.5585586,928.5225225,no,242.5585586,928.5225225,242.5585586,928.5225225
774,774,0.674104056,146,276.4863014,194.3424658,no,276.4863014,194.3424658,276.4863014,194.3424658
774,774,0.570701851,150,276.16,1039.46,no,276.16,1039.46,276.16,1039.46
774,774,0.300754401,192,289.8072917,222.0104167,no,289.8072917,222.0104167,289.8072917,222.0104167
774,774,0.516136605,199,393.1859296,216.9396985,no,393.1859296,216.9396985,393.1859296,216.9396985
774,774,0.796985397,149,395.4899329,189.3020134,no,395.4899329,189.3020134,395.4899329,189.3020134
774,774,0.654784897,196,421.6836735,908.0816327,no,421.6836735,908.0816327,421.6836735,908.0816327
774,774,0.484331275,170,426.5470588,530.0176471,no,426.5470588,530.0176471,426.5470588,530.0176471
774,774,0.721583397,174,432.0114943,889.862069,no,432.0114943,889.862069,432.0114943,889.862069
774,774,0.573300664,177,442.1355932,910.0056497,no,442.1355932,910.0056497,442.1355932,910.0056497
774,774,0.554410107,94,447.2021277,384.2978723,no,447.2021277,384.2978723,447.2021277,384.2978723
774,774,0.68456456,179,529.726257,713.4413408,no,529.726257,713.4413408,529.726257,713.4413408
775,779,0.598859455,84,190.6452899,373.2154694,no,191.8467153,369.9635036,189.8235294,374.8235294
775,828,0.535361412,186.6410256,1038.856253,173.0359164,yes,1038.507614,174.4568528,1039.179104,168.6169154
778,780,0.525996656,154.5,431.471261,474.566925,no,431.8516129,474.3870968,431.0909091,474.7467532
778,778,0.678563487,135,433.2296296,803.9703704,no,433.2296296,803.9703704,433.2296296,803.9703704
779,779,0.938249994,98,245.0612245,798.7653061,no,245.0612245,798.7653061,245.0612245,798.7653061
779,779,0.265191582,190,426.9105263,529.8578947,no,426.9105263,529.8578947,426.9105263,529.8578947
779,779,0.902592589,147,440.4761905,578.2176871,no,440.4761905,578.2176871,440.4761905,578.2176871
782,782,0.738176092,223,440.3273543,425.1121076,no,440.3273543,425.1121076,440.3273543,425.1121076
782,807,0.730045062,90.57142857,448.2529731,381.6776072,yes,448.6186441,385.2966102,448.369863,381.0958904
782,784,0.876615082,197.5,459.0411837,867.0864009,no,459.1116071,866.9330357,458.9707602,867.2397661
782,787,0.533356337,225,474.8180058,315.7463675,no,474.9826087,316.0304348,474.8928571,315.9017857
782,789,0.487091489,138.6,491.856967,682.2973814,no,491.4015152,683.3333333,492.3515625,681.09375
782,786,0.636461505,158.3333333,505.4972537,280.5752916,no,505.5212121,280.8424242,506.6927711,280.126506
782,793,0.730518576,173,530.1482899,713.5336476,yes,530.284264,714.2081218,529.6758621,712.7862069
782,782,0.664891239,124,754.4274194,38.7016129,no,754.4274194,38.7016129,754.4274194,38.7016129
782,787,0.792050381,87.66666667,904.6951262,536.1336072,no,904.3763441,536.6129032,904.5675676,536.1756757
782,793,0.350073062,195.7142857,907.9678728,963.8617111,no,908.0851064,964.4893617,907.9030612,964.0867347
782,799,0.564320201,158.9166667,942.4817915,951.3534729,yes,942.7531646,955.9873418,942.875,947.1125
782,786,0.579948276,138.6666667,950.2478412,550.2072317,no,950.3661972,550.1830986,950.1503759,550.1052632
783,783,0.709799764,131,431.6335878,809.7022901,no,431.6335878,809.7022901,431.6335878,809.7022901
783,786,0.615475291,209,793.0194374,9.604647648,no,792.9262673,9.797235023,793.4108911,9.579207921
783,784,0.61728251,80.5,903.9806729,1133.500782,no,904.1444444,1133.888889,903.8169014,1133.112676
784,807,0.577252695,140.6666667,108.3031083,634.8618005,no,108.1891892,635.0540541,108.8926174,635.0872483
784,807,0.502873956,152.2941176,151.9457504,615.717721,yes,153.5269461,618.2275449,150.9620253,614.7594937
784,807,0.474948855,113,243.0144938,922.0700002,yes,243.2150538,926.8387097,243.1946903,920.6460177
784,807,0.558514554,140.4705882,276.6260123,184.4050799,yes,275.810219,190.8686131,278.884058,180.0797101
784,791,0.589321156,154.2,276.3336185,1036.986896,yes,277.0206897,1037.758621,276.2685714,1036.605714
784,807,0.419146223,167.2352941,290.314979,214.8266956,yes,291.852071,219.8816568,290.1686747,210.5783133
784,807,0.365741686,197.5882353,392.492069,215.8496116,yes,392.9813084,216.2850467,392.1263158,214.9421053
784,807,0.717932998,145.9411765,394.767783,186.8846818,yes,395.8888889,186.362963,395.21875,186.0859375
784,807,0.780278999,113.6875,400.0080934,52.302504,yes,400.2212389,54.08849558,399.3150685,51.7260274
784,784,0.369519334,118,434.8389831,945.6440678,no,434.8389831,945.6440678,434.8389831,945.6440678
784,784,0.901404403,225,439.7377778,572.4088889,no,439.7377778,572.4088889,439.7377778,572.4088889
784,798,0.51507745,196.875,441.8721871,909.4969097,no,441.53,909.615,441.3401015,908.6954315
785,785,0.719207743,154,249.0194805,1043.590909,no,249.0194805,1043.590909,249.0194805,1043.590909
785,790,0.635876284,129.6666667,437.4882633,354.4216759,yes,437.5538462,354.8692308,436.2769231,355.2153846
785,787,0.648735639,493,96.19285714,93.95,yes,95.78571429,94.5,96.6,93.4
786,801,0.743169268,202.5555556,690.8863031,229.5436828,yes,691.2713568,231.5276382,690.6192661,228.7798165
787,797,0.887458628,106.1111111,2.665850488,1337.643753,yes,2.916666667,1340.6875,5,1335.8
787,791,0.46167296,137.5,432.3140902,472.5092722,yes,432.2945205,473.5958904,432.1408451,472.2042254
787,787,0.818910668,102,436.9019608,1032,no,436.9019608,1032,436.9019608,1032
787,790,0.722165013,211.5,440.6542632,424.2205803,yes,440.9009434,424.9150943,440.4075829,423.5260664
787,787,0.891102243,142,825.6478873,161.4647887,no,825.6478873,161.4647887,825.6478873,161.4647887
788,790,0.581242828,106,435.0708689,945.2090456,no,435.0769231,945.2884615,435.0648148,945.1296296
788,788,0.87556252,210,458.9428571,866.7285714,no,458.9428571,866.7285714,458.9428571,866.7285714
789,792,0.703269053,146.3333333,470.2702822,1138.567383,yes,470.2377049,1139.221311,470.8246753,1137.597403
789,792,0.848413169,118,661.127581,813.9244005,no,660.8598131,814.1588785,661.3953488,813.6899225
789,796,0.644788769,194.5,692.6304512,397.001954,no,692.4895833,397.203125,692.4946809,396.5585106
790,792,0.810881416,79.5,189.3518735,372.1197725,no,189.7857143,371.5510204,188.9180328,372.6885246
790,790,0.732161847,157,249.866242,1043.146497,no,249.866242,1043.146497,249.866242,1043.146497
790,794,0.548939668,141.25,950.2447673,550.2034501,no,950.5422535,550.1056338,950.0601504,550.4135338
791,792,0.834774333,119,436.7670764,1031.862118,no,436.8760331,1032.066116,436.6581197,1031.65812
791,791,0.857016229,175,439.5828571,573.6628571,no,439.5828571,573.6628571,439.5828571,573.6628571
791,799,0.542995595,219,475.065238,315.2592048,no,474.959276,315.3574661,475.1203704,314.8842593
791,791,0.618360467,212,792.7122642,9.966981132,no,792.7122642,9.966981132,792.7122642,9.966981132
792,792,0.890342405,97,904.7010309,1129.268041,no,904.7010309,1129.268041,904.7010309,1129.268041
793,800,0.519133484,134.5,493.1849045,679.8927505,no,493.1119403,680.6492537,492.761194,679.0074627
793,805,0.755577045,86,904.7574116,534.7319932,no,905.5368421,534.9473684,904.2037037,534.5740741
793,796,0.642514535,194,1011.940432,1078.019195,yes,1011.0199,1083.701493,1012.860963,1072.336898
794,794,0.695205174,151,249.1589404,1043.456954,no,249.1589404,1043.456954,249.1589404,1043.456954
794,794,0.824690404,128,435.0625,943.640625,no,435.0625,943.640625,435.0625,943.640625
794,798,0.684555921,192,438.7408076,352.863431,no,439.0353982,352.4646018,438.6777778,353.0333333
794,812,0.535719562,145.3076923,444.9182726,1266.67042,yes,445.1857143,1269.242857,444.237037,1264.925926
794,794,0.633446843,196,504.744898,279.0153061,no,504.744898,279.0153061,504.744898,279.0153061
794,794,0.737372002,132,754.280303,38.9469697,no,754.280303,38.9469697,754.280303,38.9469697
794,794,0.711750996,485.5,94.6,93.2,no,94.6,93.2,94.6,93.2
795,809,0.383299645,202.0714286,21.70959904,1213.264694,no,22.42408377,1213.445026,21.71428571,1212.984694
795,812,0.85138723,274,118.0048802,515.8852618,yes,123.7070707,512.7474747,115.2727273,515.9090909
795,797,0.642175241,147,276.4400732,1036.495901,no,276.2377622,1036.72028,276.6423841,1036.271523
795,805,0.851797386,201.625,459.7092453,867.2382579,yes,459.2383178,867.0700935,459.3688889,866.7688889
795,799,0.632231799,210,792.8131312,9.809026868,no,792.795122,9.775609756,792.8803828,9.531100478
795,805,0.560331377,242,98.27905504,85.613583,yes,94.61538462,92.61538462,98.63414634,84.62439024
796,796,0.313843776,136,389.9338235,91.81617647,no,389.9338235,91.81617647,389.9338235,91.81617647
796,796,0.673457755,187,431.4331551,814.315508,no,431.4331551,814.315508,431.4331551,814.315508
796,802,0.809398235,124.5,436.6355947,1031.603245,no,436.6896552,1031.603448,436.6782609,1031.391304
796,796,0.626161124,152,470.5263158,1136.348684,no,470.5263158,1136.348684,470.5263158,1136.348684
796,796,0.805892113,140,662.2785714,814,no,662.2785714,814,662.2785714,814
796,796,0.819840238,153,904.5686275,1128.281046,no,904.5686275,1128.281046,904.5686275,1128.281046
797,807,0.574053504,143.3636364,6.131611736,1150.922084,yes,7.166666667,1164.706667,5.938461538,1140.653846
797,907,0.71719584,330.4859813,95.29660877,91.14667933,yes,93.12060302,103.361809,91.64321608,97.34673367
797,797,0.525938267,132,432.030303,469.5530303,no,432.030303,469.5530303,432.030303,469.5530303
797,807,0.690614644,166.4285714,433.1031532,888.8612878,no,432.1454545,889.1151515,433.686747,888.4036145
797,799,0.719311822,214,440.3518494,424.7423041,no,440.3110048,424.7129187,440.3926941,424.7716895
797,807,0.334926886,197.4444444,908.1102401,963.2319248,no,908.3402062,963.2783505,908.3387097,962.8333333
798,799,0.695243225,155.5,247.9463678,1042.799647,no,248.0684932,1042.678082,247.8242424,1042.921212
798,798,0.842128155,120,430.3083333,376.35,no,430.3083333,376.35,430.3083333,376.35
798,799,0.776733011,293.5,5.826388889,1332.715278,yes,5.777777778,1335.555556,5.875,1329.875
799,799,0.473146062,145,139.8137931,155.5862069,no,139.8137931,155.5862069,139.8137931,155.5862069
799,805,0.718940267,115,435.265316,944.0590988,no,435.3055556,944.9444444,435.1186441,943.5423729
799,800,0.676354889,174,529.9794826,712.3418079,no,529.5028249,712.0169492,530.4561404,712.6666667
799,803,0.609371097,133,754.7016686,38.44437217,no,754.5153846,38.53846154,754.6470588,38.72058824
800,800,0.43688557,155,61.73548387,1094.232258,no,61.73548387,1094.232258,61.73548387,1094.232258
800,816,0.612524375,150.6923077,107.9642756,777.753583,no,108.5529412,779.5352941,107.3262411,776.9929078
800,825,0.50696754,134.35,208.9392688,1245.597679,no,208.915493,1245.288732,208.6339869,1244.934641
800,800,0.654490423,141,223.6170213,309.4964539,no,223.6170213,309.4964539,223.6170213,309.4964539
800,801,0.755595479,116.5,374.3949889,676.8586588,no,374.0508475,677.1694915,374.7391304,676.5478261
800,800,0.373911962,131,414.8396947,1104.534351,no,414.8396947,1104.534351,414.8396947,1104.534351
800,816,0.628250164,182.4,436.2527707,676.5267494,yes,435.715847,678.1530055,436.1157895,674.0684211
800,816,0.627897046,145.1,470.6664413,1126.923786,yes,470.7655172,1132.82069,470.5197368,1124.756579
800,800,0.827311932,139,662.6978417,812.057554,no,662.6978417,812.057554,662.6978417,812.057554
800,891,0.605588462,194.6388889,692.6740829,389.5962623,yes,693.6218905,395.5074627,692.2660099,383.2216749
800,800,0.757836143,133,798.6842105,670.3383459,no,798.6842105,670.3383459,798.6842105,670.3383459
801,804,0.694999802,138.5,276.5463802,1034.833662,no,276.2535211,1034.964789,277.1830986,1034.725352
801,807,0.905770952,233.25,439.6275964,572.0726716,yes,439.9454545,572.8954545,439.9333333,571.95
801,806,0.638837551,82,827.2540727,153.6019215,no,826.1315789,153.1140351,827.6964286,153.6785714
801,805,0.559568924,137,950.2024125,550.3731045,no,950.3985507,550.1666667,950.2014925,550.2835821
802,802,0.845771133,94,430.2021277,375.3191489,no,430.2021277,375.3191489,430.2021277,375.3191489
802,819,0.855814195,249.78125,5.18351765,1328.512339,yes,7.6,1334.3,4.25,1328
803,906,0.596299786,128.1538462,368.881187,1261.144651,yes,368.9918033,1283.786885,367.370892,1268.450704
803,803,0.388139394,214,474.7149533,314.9252336,no,474.7149533,314.9252336,474.7149533,314.9252336
804,861,0.450075066,146.4827586,61.1946652,1094.567449,no,61.44370861,1094.10596,60.75,1094.5
804,804,0.820633514,113,123.1858407,508.8672566,no,123.1858407,508.8672566,123.1858407,508.8672566
804,804,0.478756923,174,505.5402299,277.183908,no,505.5402299,277.183908,505.5402299,277.183908
804,910,0.743187137,135.5955056,798.8052241,663.5542312,yes,798.6642336,669.7153285,802.35,651.0875
804,811,0.746369734,88.5,904.2669981,1127.277651,yes,904.4081633,1127.55102,903.9051095,1124.854015
804,805,0.620683476,164,941.320421,942.9346544,no,941.9655172,943.3563218,940.6753247,942.512987
805,807,0.596471078,168.5,249.0942504,1042.008448,no,248.691358,1041.919753,249.4971429,1042.097143
805,805,0.631210662,192,438.28125,351.6927083,no,438.28125,351.6927083,438.28125,351.6927083
805,807,0.711026931,215.5,440.1679997,424.1817545,no,440.3408072,424.426009,439.9951923,423.9375
805,812,0.672839726,175,529.9929813,711.9675803,no,529.3351351,712.4216216,530.202381,711.9464286
806,816,0.456679588,126.6363636,97.20873424,700.1592619,no,96.86046512,700.0077519,97.4,700.1307692
806,816,0.602096351,140.4285714,223.8289099,306.3703232,no,223.5208333,307.3541667,224.5234899,305.409396
806,816,0.761204744,125.3333333,374.3627964,676.4945594,no,374.5839416,676.1605839,374.6910569,676.4796748
806,816,0.376686082,149.1666667,414.6757506,1102.38279,no,414.4026846,1102.47651,415.2721088,1101.85034
806,810,0.486965831,120.5,491.8197615,678.0874097,yes,492.778626,678.8396947,491.325,677.6916667
806,808,0.533088034,113.3333333,513.8402537,483.0706152,no,513.4757282,482.8446602,514.0530973,483.2300885
806,892,0.847885376,125.7301587,661.6975147,810.2115262,yes,661.761194,812.7238806,662.0298507,807.1641791
806,889,0.740995884,194.6351351,690.9988578,221.7176802,yes,690.5767196,227.7248677,691.5870647,214.1691542
806,820,0.616542533,165.2727273,905.7591403,143.5260184,yes,905.6204819,145.3674699,906.0215054,141.2204301
